freeze OK t1=5ae1bdb0e71a all=0eeb421b90d4 engine={'engine_image': 'quantconnect/lean@sha256:dc84a683464681b2e6c9579bc7655e16d4802380367c77004e40a6a504088bd7', 'lean_cli': 'lean 1.0.227', 'git_rev': 'b11f5d122f97867cc5ed6d1c49ddee57e4628667'}
jobs=2869 workers=6
[2666/2869] BANK2_BL-06_nocheck__SPOT_all_excluded_off: cached
[2667/2869] BANK2_OM-A_skip_all__ref: cached
[2668/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2669/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2670/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2671/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2672/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2673/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2674/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2675/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2676/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2677/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2678/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2679/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2680/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2681/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2682/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2683/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2684/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2685/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2686/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2687/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2688/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2689/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2690/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2691/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2692/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2693/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2694/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2695/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2696/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2697/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2698/2869] BANK2_OM-A_skip_all__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2699/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2700/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2701/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2702/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2703/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2704/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2705/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2706/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2707/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2708/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2709/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2710/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2711/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2712/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2713/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2714/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2715/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2716/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2717/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2718/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2719/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2720/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2721/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2722/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2723/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2724/2869] BANK2_OM-C_race__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-ready_: ok fills=185 (43.9s)
[2725/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2726/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2727/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2728/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2729/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2730/2869] BANK2_OM-A_skip_all__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2731/2869] BANK2_OM-A_skip_all__OAT_a_exec-set_holdings: cached
[2732/2869] BANK2_OM-A_skip_all__SPOT_all_excluded_off: cached
[2733/2869] BANK2_OM-A_try_except__ref: cached
[2734/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2735/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2736/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2737/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2738/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2739/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2740/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2741/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2742/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2743/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2744/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2745/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2746/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2747/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2748/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2749/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2750/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2751/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2752/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2753/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2754/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2755/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2756/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2757/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2758/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2759/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2760/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2761/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2762/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2763/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2764/2869] BANK2_OM-A_try_except__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2765/2869] BANK2_OM-A_try_except__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2766/2869] BANK2_OM-A_try_except__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2767/2869] BANK2_OM-A_try_except__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2768/2869] BANK2_OM-A_try_except__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2769/2869] BANK2_OM-A_try_except__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2770/2869] BANK2_OM-A_try_except__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2771/2869] BANK2_OM-A_try_except__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2772/2869] BANK2_OM-A_try_except__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2773/2869] BANK2_OM-A_try_except__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2774/2869] BANK2_OM-A_try_except__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2775/2869] BANK2_OM-A_try_except__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2776/2869] BANK2_OM-A_try_except__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2777/2869] BANK2_OM-A_try_except__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2778/2869] BANK2_OM-A_try_except__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2779/2869] BANK2_OM-A_try_except__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2780/2869] BANK2_OM-A_try_except__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2781/2869] BANK2_OM-A_try_except__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2782/2869] BANK2_OM-A_try_except__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2783/2869] BANK2_OM-A_try_except__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2784/2869] BANK2_OM-A_try_except__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2785/2869] BANK2_OM-A_try_except__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2786/2869] BANK2_OM-A_try_except__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2787/2869] BANK2_OM-A_try_except__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2788/2869] BANK2_OM-A_try_except__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2789/2869] BANK2_OM-A_try_except__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2790/2869] BANK2_OM-A_try_except__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2791/2869] BANK2_OM-A_try_except__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2792/2869] BANK2_OM-A_try_except__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2793/2869] BANK2_OM-A_try_except__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2794/2869] BANK2_OM-A_try_except__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2795/2869] BANK2_OM-A_try_except__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2796/2869] BANK2_OM-A_try_except__T_cross_-today__input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2797/2869] BANK2_OM-A_try_except__OAT_a_exec-set_holdings: cached
[2798/2869] BANK2_OM-A_try_except__SPOT_all_excluded_off: cached
[2799/2869] BANK2_OM-A_per_ticker__ref: cached
[2800/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2801/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2802/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2803/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2804/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2805/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2806/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2807/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2808/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2809/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2810/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2811/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2812/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2813/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2814/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2815/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2816/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2817/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2818/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2819/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2820/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2821/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2822/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-raw_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2823/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2824/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2825/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2826/2869] BANK2_OM-B_buys_first__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-ready_: ok fills=272 (45.8s)
[2827/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2828/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2829/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2830/2869] BANK2_OM-A_per_ticker__T_cross_-both_d_input_-raw_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2831/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2832/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2833/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2834/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2835/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2836/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2837/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2838/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-adjust_rsi_ex-level_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2839/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2840/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
[2841/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-strict: cached
[2842/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-wilder_same_b-wait_b_warmup-ready_: cached
[2843/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-strict: cached
[2844/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-allowe_warmup-ready_: cached
[2845/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-strict: cached
[2846/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-adjust_rsi_ex-cross_rsi_sm-simple_same_b-wait_b_warmup-ready_: cached
[2847/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-strict: cached
[2848/2869] BANK2_OM-A_per_ticker__T_cross_-today__input_-raw_rsi_ex-level_rsi_sm-wilder_same_b-allowe_warmup-ready_: cached
